,id,trd_latest,over_trd_latest_mean
7134,U3BE5A7,58,1
7135,U3BE661,60,1
7136,U3BEA39,60,1
7137,U3BEA3A,55,1
7138,U3BEB6B,51,0
7139,U3BEE9E,32,0
7140,U3BEECE,60,1
7141,U3BEECF,60,1
7142,U3BEF16,58,1
7143,U3BF22C,57,1
7144,U3BF261,59,1
7145,U3BF328,59,1
7146,U3BF4E8,60,1
7147,U3BF6E7,50,0
7148,U3BF752,51,0
7149,U3BF949,43,0
7150,U3BF961,57,1
7151,U3BFA78,47,0
7152,U3BFAC3,55,1
7153,U3BFEF5,44,0
7154,U3C0395,43,0
7155,U3C076D,58,1
7156,U3C0DBE,15,0
7157,U3C1328,52,1
7158,U3C146D,58,1
7159,U3C15AC,60,1
7160,U3C1863,60,1
7161,U3C1987,55,1
7162,U3C1AF2,57,1
7163,U3C1CE1,51,0
7164,U3C1E8B,60,1
7165,U3C2219,60,1
7166,U3C24E8,60,1
7167,U3C2A5E,60,1
7168,U3C2E99,57,1
7169,U3C3038,49,0
7170,U3C3072,53,1
7171,U3C3118,59,1
7172,U3C32ED,45,0
7173,U3C33BD,59,1
7174,U3C35C1,59,1
7175,U3C386C,56,1
7176,U3C38C4,60,1
7177,U3C39D4,14,0
7178,U3C3A6F,58,1
7179,U3C3CD8,60,1
7180,U3C4153,60,1
7181,U3C41E3,52,1
7182,U3C4282,56,1
7183,U3C44A4,60,1
7184,U3C454B,51,0
7185,U3C46C2,51,0
7186,U3C4717,57,1
7187,U3C4873,55,1
7188,U3C4874,59,1
7189,U3C4ABE,51,0
7190,U3C4B91,52,1
7191,U3C4C49,51,0
7192,U3C4E83,42,0
7193,U3C5120,60,1
7194,U3C5136,58,1
7195,U3C52AB,58,1
7196,U3C56B5,54,1
7197,U3C56E0,31,0
7198,U3C580D,0,0
7199,U3C58DD,60,1
7200,U3C59CC,59,1
7201,U3C5A85,58,1
7202,U3C5ADF,32,0
7203,U3C5E15,60,1
7204,U3C6050,60,1
7205,U3C63EE,57,1
7206,U3C687A,29,0
7207,U3C6994,60,1
7208,U3C6A10,50,0
7209,U3C6CCD,60,1
7210,U3C6CE6,55,1
7211,U3C6F3F,38,0
7212,U3C6F67,49,0
7213,U3C71A3,60,1
7214,U3C7218,51,0
7215,U3C721F,51,0
7216,U3C74C8,48,0
7217,U3C774C,59,1
7218,U3C7946,57,1
7219,U3C7A94,52,1
7220,U3C7B3E,58,1
7221,U3C7B78,51,0
7222,U3C7C24,58,1
7223,U3C7DD7,57,1
7224,U3C84A0,57,1
7225,U3C8516,56,1
7226,U3C8582,51,0
7227,U3C8905,57,1
7228,U3C89CE,57,1
7229,U3C8A19,51,0
7230,U3C8A20,59,1
7231,U3C8A91,57,1
7232,U3C8AE6,55,1
7233,U3C8BA3,60,1
7234,U3C8C31,0,0
7235,U3C9082,51,0
7236,U3C93C6,58,1
7237,U3C95E8,59,1
7238,U3C969D,8,0
7239,U3C994D,51,0
7240,U3C9B79,34,0
7241,U3C9DD0,53,1
7242,U3CA01A,60,1
7243,U3CA1D2,58,1
7244,U3CAA39,59,1
7245,U3CAB67,60,1
7246,U3CAC36,41,0
7247,U3CAC8F,60,1
7248,U3CAD66,8,0
7249,U3CAFD9,59,1
7250,U3CB149,54,1
7251,U3CB47A,51,0
7252,U3CBC5D,60,1
7253,U3CBEA2,59,1
7254,U3CBF00,60,1
7255,U3CBF5F,60,1
7256,U3CC3A4,57,1
7257,U3CC992,55,1
7258,U3CCBEC,55,1
7259,U3CCCF0,60,1
7260,U3CCEF0,60,1
7261,U3CCF52,59,1
7262,U3CD196,7,0
7263,U3CD623,57,1
7264,U3CD912,57,1
7265,U3CDC4D,60,1
7266,U3CDC67,43,0
7267,U3CDC7D,51,0
7268,U3CE281,59,1
7269,U3CE54A,60,1
7270,U3CECF5,60,1
7271,U3CED47,56,1
7272,U3CEDEA,59,1
7273,U3CF119,56,1
7274,U3CF27C,55,1
7275,U3CF2A1,60,1
7276,U3CF513,56,1
7277,U3CF9C6,60,1
7278,U3CFBA1,33,0
7279,U3CFC56,2,0
7280,U3D007C,51,0
7281,U3D0297,53,1
7282,U3D02FC,51,0
7283,U3D039C,21,0
7284,U3D04AB,56,1
7285,U3D0578,60,1
7286,U3D07B7,57,1
7287,U3D08A2,51,0
7288,U3D0918,60,1
7289,U3D0C4F,34,0
7290,U3D0C86,59,1
7291,U3D0D94,60,1
7292,U3D10E4,60,1
7293,U3D1261,23,0
7294,U3D130D,43,0
7295,U3D147D,60,1
7296,U3D1598,53,1
7297,U3D164E,54,1
7298,U3D1706,52,1
7299,U3D1858,0,0
7300,U3D1A24,59,1
7301,U3D21C3,58,1
7302,U3D2892,51,0
7303,U3D2D81,51,0
7304,U3D2DA5,47,0
7305,U3D2E41,46,0
7306,U3D2FBF,60,1
7307,U3D301B,56,1
7308,U3D308E,60,1
7309,U3D31F1,51,0
7310,U3D31FD,31,0
7311,U3D333A,57,1
7312,U3D33CD,57,1
7313,U3D3427,55,1
7314,U3D34BB,59,1
7315,U3D34CB,25,0
7316,U3D3568,60,1
7317,U3D3635,60,1
7318,U3D3B12,51,0
7319,U3D3B50,59,1
7320,U3D3CF2,10,0
7321,U3D3E5C,60,1
7322,U3D4309,60,1
7323,U3D4435,53,1
7324,U3D4643,59,1
7325,U3D47AB,58,1
7326,U3D48C7,47,0
7327,U3D49A0,56,1
7328,U3D4AB9,59,1
7329,U3D4E51,51,0
7330,U3D50D8,51,0
7331,U3D534F,57,1
7332,U3D5825,56,1
7333,U3D598C,51,0
7334,U3D5B1E,41,0
7335,U3D5C15,29,0
7336,U3D5EAE,57,1
7337,U3D612A,58,1
7338,U3D61FC,56,1
7339,U3D6459,44,0
7340,U3D64F4,51,0
7341,U3D654F,51,0
7342,U3D667B,60,1
7343,U3D66BC,56,1
7344,U3D66ED,57,1
7345,U3D69CD,54,1
7346,U3D6A6E,56,1
7347,U3D6D41,57,1
7348,U3D6DFE,52,1
7349,U3D6F93,51,0
7350,U3D7478,49,0
7351,U3D797D,39,0
7352,U3D7C97,60,1
7353,U3D7EB4,23,0
7354,U3D85C8,48,0
7355,U3D8658,51,0
7356,U3D8684,60,1
7357,U3D8694,58,1
7358,U3D8762,58,1
7359,U3D87CB,13,0
7360,U3D8824,16,0
7361,U3D8D61,11,0
7362,U3D8EF7,35,0
7363,U3D8F83,51,0
7364,U3D938F,46,0
7365,U3D93D4,51,0
7366,U3D964B,55,1
7367,U3D971A,57,1
7368,U3D97FD,51,0
7369,U3D9830,51,0
7370,U3D9A76,59,1
7371,U3D9BBF,60,1
7372,U3DA5CE,51,0
7373,U3DA65F,60,1
7374,U3DA84A,51,0
7375,U3DA910,60,1
7376,U3DAA7B,60,1
7377,U3DAF70,51,0
7378,U3DAFC5,31,0
7379,U3DB3D0,59,1
7380,U3DB525,55,1
7381,U3DBEF3,60,1
7382,U3DC32E,58,1
7383,U3DC3DE,60,1
7384,U3DC92E,60,1
7385,U3DCB90,58,1
7386,U3DCBAB,56,1
7387,U3DCDC9,59,1
7388,U3DCE68,60,1
7389,U3DD248,57,1
7390,U3DD442,46,0
7391,U3DD88E,55,1
7392,U3DDD83,56,1
7393,U3DE12E,50,0
7394,U3DE26C,54,1
7395,U3DE578,60,1
7396,U3DE5CA,26,0
7397,U3DE5CD,40,0
7398,U3DE5DA,55,1
7399,U3DEC54,23,0
7400,U3DED93,51,0
7401,U3DEDCA,60,1
7402,U3DF057,60,1
7403,U3DF34E,60,1
7404,U3DF5D8,60,1
7405,U3DF85F,60,1
7406,U3DF892,58,1
7407,U3DFAD9,51,0
7408,U3DFE6B,54,1
7409,U3DFEC9,60,1
7410,U3DFEEA,18,0
7411,U3E0034,56,1
7412,U3E0331,58,1
7413,U3E0901,56,1
7414,U3E1141,51,0
7415,U3E122E,50,0
7416,U3E1665,57,1
7417,U3E1756,60,1
7418,U3E196D,57,1
7419,U3E1BF8,55,1
7420,U3E1C3C,60,1
7421,U3E1E56,56,1
7422,U3E224A,39,0
7423,U3E2302,31,0
7424,U3E2634,58,1
7425,U3E28F5,51,0
7426,U3E2999,59,1
7427,U3E2E30,16,0
7428,U3E2EDC,60,1
7429,U3E2EE3,51,0
7430,U3E3349,51,0
7431,U3E334F,56,1
7432,U3E343A,58,1
7433,U3E368F,58,1
7434,U3E3775,57,1
7435,U3E3917,51,0
7436,U3E3993,59,1
7437,U3E4473,58,1
7438,U3E49E3,56,1
7439,U3E49F5,53,1
7440,U3E4A36,60,1
7441,U3E4F30,53,1
7442,U3E5350,51,0
7443,U3E547B,60,1
7444,U3E581C,19,0
7445,U3E5B18,51,0
7446,U3E5CD3,60,1
7447,U3E5E6A,60,1
7448,U3E61A0,33,0
7449,U3E635B,56,1
7450,U3E63F7,58,1
7451,U3E6482,59,1
7452,U3E6C17,17,0
7453,U3E71E5,51,0
7454,U3E7241,60,1
7455,U3E752E,7,0
7456,U3E7BE6,57,1
7457,U3E7C95,43,0
7458,U3E7D45,59,1
7459,U3E7EC0,47,0
7460,U3E7F16,60,1
7461,U3E7F6E,60,1
7462,U3E7F73,53,1
7463,U3E8458,51,0
7464,U3E8606,60,1
7465,U3E88C5,50,0
7466,U3E8D23,41,0
7467,U3E9229,13,0
7468,U3E952C,52,1
7469,U3E9709,60,1
7470,U3E9C9F,51,0
7471,U3E9E30,57,1
7472,U3EA226,56,1
7473,U3EA2E7,51,0
7474,U3EA393,35,0
7475,U3EA430,59,1
7476,U3EA443,46,0
7477,U3EA4BF,51,0
7478,U3EA74A,60,1
7479,U3EA9E4,60,1
7480,U3EAA52,51,0
7481,U3EAC02,60,1
7482,U3EAC12,51,0
7483,U3EB222,56,1
7484,U3EB64B,59,1
7485,U3EB782,43,0
7486,U3EB894,58,1
7487,U3EB89B,52,1
7488,U3EBBB0,51,0
7489,U3EBDB3,56,1
7490,U3EBE4C,21,0
7491,U3EBF50,42,0
7492,U3EBF97,38,0
7493,U3EC02F,60,1
7494,U3EC1AD,60,1
7495,U3EC313,51,0
7496,U3EC3B6,60,1
7497,U3EC5D4,48,0
7498,U3EC9FB,60,1
7499,U3ECA70,60,1
7500,U3ECC44,60,1
7501,U3ED1E4,58,1
7502,U3ED36F,39,0
7503,U3ED9BA,53,1
7504,U3EDC2B,54,1
7505,U3EDDE2,59,1
7506,U3EDE42,60,1
7507,U3EDE43,31,0
7508,U3EDEB4,55,1
7509,U3EE10F,34,0
7510,U3EE47F,40,0
7511,U3EE726,51,0
7512,U3EEA35,35,0
7513,U3EEB32,56,1
7514,U3EED8A,49,0
7515,U3EF339,53,1
7516,U3EF36B,55,1
7517,U3EF379,33,0
7518,U3EF384,48,0
7519,U3EF49F,54,1
7520,U3EF6E5,60,1
7521,U3EF71F,60,1
7522,U3EFCCB,60,1
7523,U3EFDAD,42,0
7524,U3EFE71,51,0
7525,U3F003C,59,1
7526,U3F00C5,58,1
7527,U3F00D8,51,0
7528,U3F02D2,60,1
7529,U3F02F8,57,1
7530,U3F0604,60,1
7531,U3F0AC3,59,1
7532,U3F0BB9,51,0
7533,U3F0CCB,60,1
7534,U3F0CD4,52,1
7535,U3F0F36,56,1
7536,U3F1118,51,0
7537,U3F113E,51,0
7538,U3F117A,59,1
7539,U3F124C,57,1
7540,U3F1C2B,60,1
7541,U3F1FCE,57,1
7542,U3F2209,55,1
7543,U3F25AB,56,1
7544,U3F2699,58,1
7545,U3F2985,33,0
7546,U3F299E,49,0
7547,U3F2B0B,60,1
7548,U3F2C24,51,0
7549,U3F2CB3,60,1
7550,U3F2DF5,59,1
7551,U3F2F1B,59,1
7552,U3F35DB,49,0
7553,U3F363B,31,0
7554,U3F40C9,41,0
7555,U3F4347,41,0
7556,U3F45E8,50,0
7557,U3F4C99,51,0
7558,U3F5415,51,0
7559,U3F5F8A,45,0
7560,U3F61D8,51,0
7561,U3F6336,57,1
7562,U3F6592,60,1
7563,U3F685C,60,1
7564,U3F6D27,50,0
7565,U3F6E84,51,0
7566,U3F6F1D,60,1
7567,U3F6FFC,60,1
7568,U3F701C,51,0
7569,U3F746D,35,0
7570,U3F7AAC,60,1
7571,U3F7B12,51,0
7572,U3F88D8,60,1
7573,U3F8D93,51,0
7574,U3F8E12,60,1
7575,U3F8F6A,58,1
7576,U3F9622,60,1
7577,U3F9844,59,1
7578,U3F998E,56,1
7579,U3F999C,51,0
7580,U3F9D05,37,0
7581,U3F9E55,51,0
7582,U3FA169,47,0
7583,U3FA17A,51,0
7584,U3FA757,60,1
7585,U3FAB16,58,1
7586,U3FAC02,56,1
7587,U3FAF35,55,1
7588,U3FB1BF,57,1
7589,U3FB8D4,41,0
7590,U3FC466,58,1
7591,U3FC731,57,1
7592,U3FC868,54,1
7593,U3FC9B4,57,1
7594,U3FCEE2,60,1
7595,U3FD191,55,1
7596,U3FDE51,51,0
7597,U3FE1AF,56,1
7598,U3FE491,60,1
7599,U3FE9D8,60,1
7600,U3FEE7C,36,0
7601,U3FF319,57,1
7602,U3FF387,51,0
7603,U3FF518,60,1
7604,U3FF6F2,60,1
7605,U3FF70B,57,1
7606,U3FFD6B,59,1
7607,U3FFF1D,53,1
7608,U3FFFA9,56,1
7609,U40006B,59,1
7610,U400138,0,0
7611,U4002CB,56,1
7612,U4002CF,59,1
7613,U40041C,51,0
7614,U400570,60,1
7615,U400791,60,1
7616,U4009FD,58,1
7617,U400A2A,56,1
7618,U400B94,60,1
7619,U400D0C,57,1
7620,U400DFE,57,1
7621,U401198,59,1
7622,U4015A7,60,1
7623,U401722,56,1
7624,U401A86,60,1
7625,U401A9E,54,1
7626,U401B0B,35,0
7627,U401CCC,56,1
7628,U401D49,60,1
7629,U401F7C,60,1
7630,U4022AB,60,1
7631,U402366,51,0
7632,U4024D7,49,0
7633,U402639,51,0
7634,U4026F8,39,0
7635,U402701,51,0
7636,U4029BC,53,1
7637,U402ED1,49,0
7638,U403204,45,0
7639,U4035D5,55,1
7640,U403625,55,1
7641,U4038AA,51,0
7642,U403A3A,56,1
7643,U40403C,17,0
7644,U404387,60,1
7645,U40459E,46,0
7646,U404824,54,1
7647,U404A92,1,0
7648,U404C74,60,1
7649,U404FAC,51,0
7650,U40525B,57,1
7651,U40531D,58,1
7652,U4054AD,43,0
7653,U4054B6,53,1
7654,U40559F,60,1
7655,U4056F1,52,1
7656,U405FCE,60,1
7657,U406389,13,0
7658,U40639C,60,1
7659,U4063B6,31,0
7660,U4064D4,58,1
7661,U4067BE,39,0
7662,U40688D,51,0
7663,U4068BE,57,1
7664,U4078AE,60,1
7665,U4079D1,60,1
7666,U407AD4,60,1
7667,U408201,52,1
7668,U408681,54,1
7669,U4089DE,56,1
7670,U408AF6,57,1
7671,U408C57,51,0
7672,U408C72,51,0
7673,U408E40,40,0
7674,U408E5C,49,0
7675,U4091E2,51,0
7676,U4092CA,56,1
7677,U409315,6,0
7678,U409380,60,1
7679,U4093F6,51,0
7680,U409471,27,0
7681,U409642,60,1
7682,U409EC6,59,1
7683,U40A0A9,57,1
7684,U40A19F,51,0
7685,U40A9C8,59,1
7686,U40AA30,41,0
7687,U40AD4D,60,1
7688,U40ADED,60,1
7689,U40AE5A,60,1
7690,U40B059,59,1
7691,U40B0BA,60,1
7692,U40B101,53,1
7693,U40B10C,51,0
7694,U40B23A,56,1
7695,U40B79F,59,1
7696,U40B7B2,34,0
7697,U40B7DD,57,1
7698,U40B8FA,51,0
7699,U40B9E8,59,1
7700,U40BC1A,60,1
7701,U40BCFA,51,0
7702,U40BD6A,51,0
7703,U40C474,59,1
7704,U40C615,36,0
7705,U40C76D,19,0
7706,U40C82E,51,0
7707,U40CA47,8,0
7708,U40CE1A,33,0
7709,U40CEEE,31,0
7710,U40D105,56,1
7711,U40D13D,49,0
7712,U40DCFC,54,1
7713,U40E1D0,59,1
7714,U40E3A1,58,1
7715,U40E567,51,0
7716,U40EBD1,52,1
7717,U40EBDB,50,0
7718,U40F83A,21,0
7719,U40FCB4,48,0
7720,U40FD22,60,1
7721,U40FD4C,60,1
7722,U40FF95,58,1
7723,U40FFB2,32,0
7724,U41000E,36,0
7725,U410096,23,0
7726,U410229,25,0
7727,U41025F,55,1
7728,U41031C,60,1
7729,U410634,36,0
7730,U410D7A,60,1
7731,U410E02,53,1
7732,U410F8E,60,1
7733,U4113C0,40,0
7734,U4113D4,42,0
7735,U41140D,60,1
7736,U4114AB,50,0
7737,U41158D,60,1
7738,U41238A,4,0
7739,U41240C,51,0
7740,U41255E,60,1
7741,U4127CF,60,1
7742,U41298F,57,1
7743,U4130FA,50,0
7744,U413209,51,0
7745,U413333,40,0
7746,U413390,56,1
7747,U4133E4,58,1
7748,U413990,39,0
7749,U413AF4,8,0
7750,U413AF5,53,1
7751,U413CCE,52,1
7752,U413DE3,42,0
7753,U41411D,51,0
7754,U41429B,60,1
7755,U4144EF,50,0
7756,U414636,57,1
7757,U41486B,52,1
7758,U414A4B,33,0
7759,U414B5B,41,0
7760,U414C2F,60,1
7761,U414CD1,39,0
7762,U414FB7,58,1
7763,U415035,55,1
7764,U4150B0,57,1
7765,U4150F7,60,1
7766,U415139,51,0
7767,U41536A,46,0
7768,U415734,60,1
7769,U415B39,45,0
7770,U415DB6,59,1
7771,U415F16,58,1
7772,U416330,60,1
7773,U416671,60,1
7774,U4168B0,58,1
7775,U4169A7,58,1
7776,U416A19,51,0
7777,U416A77,60,1
7778,U416C8F,60,1
7779,U416F85,60,1
7780,U4170E2,30,0
7781,U4171A0,18,0
7782,U41734F,58,1
7783,U4175C8,59,1
7784,U4177E9,56,1
7785,U417A00,7,0
7786,U417C02,49,0
7787,U417C79,58,1
7788,U417DFE,60,1
7789,U4183D4,46,0
7790,U418627,51,0
7791,U418B6D,58,1
7792,U418E16,60,1
7793,U418EF5,60,1
7794,U418F00,40,0
7795,U418F61,60,1
7796,U41919B,57,1
7797,U4192AB,19,0
7798,U419321,58,1
7799,U4193DF,60,1
7800,U419635,58,1
7801,U41965A,51,0
7802,U41973E,59,1
7803,U41996B,60,1
7804,U419A94,38,0
7805,U419B1C,59,1
7806,U419D5B,52,1
7807,U41A098,48,0
7808,U41A615,60,1
7809,U41A7D5,51,0
7810,U41A813,58,1
7811,U41AA5A,60,1
7812,U41AC13,60,1
7813,U41B139,51,0
7814,U41B148,56,1
7815,U41B339,51,0
7816,U41B344,57,1
7817,U41B667,60,1
7818,U41BE9D,60,1
7819,U41C12C,51,0
7820,U41C173,54,1
7821,U41C675,60,1
7822,U41CB35,20,0
7823,U41CC41,60,1
7824,U41CE51,60,1
7825,U41CF68,60,1
7826,U41D07D,48,0
7827,U41D108,51,0
7828,U41D1D3,51,0
7829,U41D525,60,1
7830,U41D6E4,51,0
7831,U41D7CF,60,1
7832,U41D806,55,1
7833,U41D8C6,58,1
7834,U41DC27,21,0
7835,U41DD54,43,0
7836,U41E00E,57,1
7837,U41E08F,59,1
7838,U41E399,56,1
7839,U41E5C2,39,0
7840,U41E60B,59,1
7841,U41EDD9,39,0
7842,U41EF95,51,0
7843,U41F070,47,0
7844,U41F281,53,1
7845,U41F2DA,59,1
7846,U41F389,60,1
7847,U41F3D6,51,0
7848,U41F5AA,51,0
7849,U41F691,57,1
7850,U41F8F1,60,1
7851,U41F9EB,36,0
7852,U41FC41,24,0
7853,U41FC50,58,1
7854,U41FCA2,58,1
7855,U41FE87,52,1
7856,U42004B,53,1
7857,U4200C7,60,1
7858,U420166,51,0
7859,U42049E,53,1
7860,U420661,55,1
7861,U420733,48,0
7862,U420809,22,0
7863,U420894,51,0
7864,U4208BB,52,1
7865,U420C73,59,1
7866,U420D05,56,1
7867,U420E93,49,0
7868,U420F9F,59,1
7869,U4210A3,2,0
7870,U421171,36,0
7871,U42121A,59,1
7872,U421354,60,1
7873,U421520,59,1
7874,U421579,57,1
7875,U421A99,59,1
7876,U421AA9,60,1
7877,U421AD2,52,1
7878,U421B88,58,1
7879,U422214,4,0
7880,U4223E8,52,1
7881,U422426,59,1
7882,U422875,31,0
7883,U4228C9,60,1
7884,U4228DB,57,1
7885,U422993,50,0
7886,U422AD1,49,0
7887,U422BCB,57,1
7888,U422BCF,52,1
7889,U4233C1,35,0
7890,U423406,52,1
7891,U423773,45,0
7892,U4239DD,60,1
7893,U423B3C,59,1
7894,U423C2A,39,0
7895,U423C92,47,0
7896,U423EA2,53,1
7897,U423F52,54,1
7898,U423F96,60,1
7899,U424273,58,1
7900,U424344,59,1
7901,U4244E3,56,1
7902,U424722,60,1
7903,U42492E,56,1
7904,U4249E2,51,0
7905,U424B55,50,0
7906,U4250CD,60,1
7907,U42549C,60,1
7908,U4258CF,46,0
7909,U425BD4,58,1
7910,U425C10,51,0
7911,U425DFE,25,0
7912,U425E7C,49,0
7913,U426179,56,1
7914,U4261F5,58,1
7915,U4268EC,37,0
7916,U4270D6,59,1
7917,U427430,31,0
7918,U42758F,53,1
7919,U4278C1,11,0
7920,U4279DF,59,1
7921,U427BFA,58,1
7922,U427D62,60,1
7923,U427DEC,54,1
7924,U427E5A,54,1
7925,U42872A,50,0
7926,U4287D8,46,0
7927,U428BDF,53,1
7928,U428CAB,47,0
7929,U428E39,60,1
7930,U428FAA,54,1
7931,U4291E6,60,1
7932,U429271,59,1
7933,U42927F,60,1
7934,U4295F2,56,1
7935,U429886,56,1
7936,U4299E0,26,0
7937,U429B8E,57,1
7938,U429BC3,51,0
7939,U429BFD,58,1
7940,U42A112,58,1
7941,U42A3B0,59,1
7942,U42A451,37,0
7943,U42A521,25,0
7944,U42A5A4,34,0
7945,U42A5D6,59,1
7946,U42A785,48,0
7947,U42A952,59,1
7948,U42AA5C,58,1
7949,U42AB1F,60,1
7950,U42AC2A,55,1
7951,U42B24C,59,1
7952,U42B2F5,56,1
7953,U42B761,50,0
7954,U42B87E,51,0
7955,U42BAE0,34,0
7956,U42BD5C,59,1
7957,U42BE90,56,1
7958,U42BE9D,55,1
7959,U42C86B,60,1
7960,U42C924,59,1
7961,U42C968,60,1
7962,U42CCC5,56,1
7963,U42CF80,52,1
7964,U42D0B0,39,0
7965,U42D1C3,59,1
7966,U42D423,59,1
7967,U42D5F4,60,1
7968,U42E11C,57,1
7969,U42E36F,53,1
7970,U42E82C,60,1
7971,U42EB41,43,0
7972,U42EBDF,36,0
7973,U42EDFD,59,1
7974,U42F527,60,1
7975,U42F5AE,52,1
7976,U42F6AF,59,1
7977,U42FCF7,59,1
7978,U42FF1D,40,0
7979,U43009E,51,0
7980,U430BCF,56,1
7981,U430C7F,27,0
7982,U4311E0,49,0
7983,U431201,60,1
7984,U4312A9,58,1
7985,U431496,51,0
7986,U4315D4,51,0
7987,U431C68,54,1
7988,U431EEB,60,1
7989,U4320E3,50,0
7990,U432350,50,0
7991,U4325C8,51,0
7992,U4327A3,57,1
7993,U43286A,57,1
7994,U432B43,60,1
7995,U432B8B,60,1
7996,U432D23,43,0
7997,U432DDB,59,1
7998,U432E90,51,0
7999,U432EBD,55,1
8000,U43318F,60,1
8001,U433365,57,1
8002,U4333C8,59,1
8003,U433654,51,0
8004,U43365A,22,0
8005,U43385A,60,1
8006,U433881,60,1
8007,U433932,60,1
8008,U4340DB,55,1
8009,U43451E,58,1
8010,U4347E5,59,1
8011,U4348A4,4,0
8012,U434C1D,56,1
8013,U434D0A,51,0
8014,U434DB8,58,1
8015,U435443,44,0
8016,U4355A6,60,1
8017,U4355DF,57,1
8018,U43560D,50,0
8019,U4356D4,60,1
8020,U435A30,60,1
8021,U435BC3,59,1
8022,U435D24,58,1
8023,U435E32,60,1
8024,U4361C0,57,1
8025,U43624F,60,1
8026,U43625E,56,1
8027,U436501,60,1
8028,U436967,56,1
8029,U436A18,59,1
8030,U436B15,55,1
8031,U436DC2,51,0
8032,U436E5D,55,1
8033,U436FEB,59,1
8034,U4371DF,59,1
8035,U4372F2,60,1
8036,U43731F,58,1
8037,U4374D4,60,1
8038,U43761C,60,1
8039,U437725,60,1
8040,U4378BE,59,1
8041,U4378BF,59,1
8042,U437BF7,60,1
8043,U437F55,51,0
8044,U437F8B,31,0
8045,U438418,60,1
8046,U43871B,36,0
8047,U4388A1,49,0
8048,U438B05,39,0
8049,U438C20,56,1
8050,U438DD0,57,1
8051,U438F55,55,1
8052,U4390E7,55,1
8053,U43997D,58,1
8054,U439AC9,38,0
8055,U439B81,60,1
8056,U439DAD,60,1
8057,U439F51,34,0
8058,U439F9F,37,0
8059,U43A4DF,59,1
8060,U43A833,60,1
8061,U43A940,17,0
8062,U43AA07,51,0
8063,U43AAB0,51,0
8064,U43ABC0,60,1
8065,U43ADAD,58,1
8066,U43AF6F,38,0
8067,U43B1B1,50,0
8068,U43B6D3,58,1
8069,U43B6D9,59,1
8070,U43BEB4,60,1
8071,U43BF8A,3,0
8072,U43BFBE,51,0
8073,U43C062,9,0
8074,U43C09C,54,1
8075,U43C111,60,1
8076,U43C35D,59,1
8077,U43C7A8,38,0
8078,U43C841,60,1
8079,U43CFA4,60,1
8080,U43D04E,60,1
8081,U43D0B4,60,1
8082,U43D421,56,1
8083,U43D5DA,60,1
8084,U43D744,51,0
8085,U43D795,60,1
8086,U43DBB4,58,1
8087,U43DBF8,44,0
8088,U43DD57,60,1
8089,U43DDFA,51,0
8090,U43DF94,49,0
8091,U43E125,54,1
8092,U43E226,60,1
8093,U43E467,54,1
8094,U43E779,59,1
8095,U43EA88,57,1
8096,U43F001,53,1
8097,U43F062,54,1
8098,U43F0CD,59,1
8099,U43F3BC,49,0
8100,U43F4C6,59,1
8101,U43F5D4,52,1
8102,U43F86E,60,1
8103,U43F97E,57,1
8104,U43F981,60,1
8105,U43FAF9,51,0
8106,U43FC63,51,0
8107,U44017C,58,1
8108,U4401C2,60,1
8109,U440265,16,0
8110,U440567,53,1
8111,U440578,51,0
8112,U4406CA,34,0
8113,U440786,59,1
8114,U440787,60,1
8115,U44079A,60,1
8116,U440810,37,0
8117,U440998,43,0
8118,U440A76,42,0
8119,U440B8C,58,1
8120,U440C6E,57,1
8121,U440D61,45,0
8122,U440DDE,59,1
8123,U44134C,51,0
8124,U441931,48,0
8125,U441C06,57,1
8126,U441C87,38,0
8127,U441E30,56,1
8128,U441F36,33,0
8129,U441F40,60,1
8130,U4422F8,52,1
8131,U44236A,57,1
8132,U442740,51,0
8133,U44279A,59,1
8134,U44293E,59,1
8135,U442A9A,31,0
8136,U442E0A,60,1
8137,U442F47,50,0
8138,U44310C,48,0
8139,U443114,55,1
8140,U443754,59,1
8141,U443819,29,0
8142,U4439AB,51,0
8143,U443D3F,60,1
8144,U4441D6,24,0
8145,U44434A,58,1
8146,U44450B,51,0
8147,U444643,59,1
8148,U444879,39,0
8149,U4448C7,59,1
8150,U44495E,60,1
8151,U444C70,60,1
8152,U444E92,51,0
8153,U444F42,60,1
8154,U44507E,56,1
8155,U4450A9,21,0
8156,U4451EA,57,1
8157,U4451FF,5,0
8158,U4452F8,60,1
8159,U4453BB,58,1
8160,U445496,60,1
8161,U445578,58,1
8162,U4455A0,37,0
8163,U44583D,55,1
8164,U445A63,60,1
8165,U445A9F,60,1
8166,U445C7B,60,1
8167,U44637F,51,0
8168,U4464AF,40,0
8169,U4468C7,60,1
8170,U447021,51,0
8171,U447142,52,1
8172,U4471E5,58,1
8173,U447404,59,1
8174,U447673,59,1
8175,U4477AB,59,1
8176,U4478A0,60,1
8177,U447ADE,57,1
8178,U447B72,55,1
8179,U447D5D,58,1
8180,U4484EA,31,0
8181,U44875B,55,1
8182,U448ABD,60,1
8183,U448D99,59,1
8184,U448F18,60,1
8185,U44948B,30,0
8186,U4494D1,58,1
8187,U449DF3,51,0
8188,U449ED9,60,1
8189,U449EE5,54,1
8190,U449F7B,40,0
8191,U44A1B9,56,1
8192,U44A1CA,59,1
8193,U44A322,60,1
8194,U44A409,25,0
8195,U44A420,54,1
8196,U44A425,58,1
